	Dodge_018	Dodge_019	Dodge_021	Dodge_022	Dodge_024	Dodge_025	Dodge_026	Dodge_028	Dodge_029	Dodge_030	Dodge_034	Dodge_035	Dodge_036	Dodge_039	Dodge_040	Dodge_046	Dodge_048	Dodge_049	Dodge_051	Dodge_055	Dodge_057	Dodge_059	Dodge_061	Dodge_062	Dodge_063	Dodge_064	Dodge_069	Dodge_070	Dodge_071	Dodge_072	Dodge_073	Dodge_074	Dodge_076	Dodge_078	Dodge_079	Dodge_082	Dodge_087	Dodge_090	Dodge_092	Dodge_093	Dodge_094	Dodge_095	Dodge_096	Dodge_097	Dodge_098	Dodge_100	Dodge_104	Dodge_106	Dodge_107
Mcavernosa30864	0	1	0	0	0	0	0	1	0	3	0	0	0	32	1	0	2	0	0	386	0	0	0	2	0	0	0	0	4	0	2	0	0	0	6	2	0	209	0	0	0	0	0	0	1	0	1	0	1
Mcavernosa30865	12	7	5	9	0	0	3	6	0	13	4	1	37	0	0	0	7	0	0	0	41	1	39	12	13	0	0	2	8	0	1	0	0	0	2	3	5	0	3	1	0	6	8	8	2	1	23	0	0
Mcavernosa30866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30869	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
Mcavernosa30870	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30872	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Mcavernosa30874	2	1	2	1	0	3	1	2	0	1	3	0	3	0	1	0	1	0	1	0	1	1	0	14	1	0	0	25	2	0	0	0	0	0	1	0	0	1	0	0	0	3	1	1	1	1	1	0	0
Mcavernosa30875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Mcavernosa30876	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Mcavernosa30878	1	0	0	0	0	1	0	8	0	3	1	0	1	0	1	0	1	0	0	0	0	1	3	2	4	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0
Mcavernosa30880	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30883	1	1	1	0	0	2	4	2	0	3	1	3	4	2	0	1	1	0	1	0	0	0	0	2	1	2	1	0	0	1	0	0	0	0	6	4	0	35	1	1	0	0	0	0	2	2	2	0	0
Mcavernosa30884	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Mcavernosa30886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30887	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
Mcavernosa30888	0	0	0	2	71	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	386	0	0	0	1	0	0	0	0	6	0	0
Mcavernosa30889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	125	0
Mcavernosa30890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30892	0	1	0	20	1	1	0	0	0	0	0	0	3	1	4	0	1	0	0	0	1	40	0	1	6	0	0	0	0	0	0	0	0	0	1	1	0	0	0	15	0	1	2	1	3	0	4	0	0
Mcavernosa30893	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30895	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Mcavernosa30896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Mcavernosa30897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30898	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30900	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30901	4	4	0	7	117	0	5	2	17	3	1	2	0	52	5	0	2	32	0	0	0	1	1	26	3	214	0	2	3	0	0	0	0	85	0	3	0	0	6	29	25	32	11	2	6	0	2	48	2
Mcavernosa30902	7	2	1	0	0	0	0	0	0	7	0	0	0	50	1	0	0	0	0	0	0	0	0	48	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Mcavernosa30903	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	3	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0
Mcavernosa30905	0	0	0	0	0	0	1	0	0	1	0	1	0	3	1	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0
Mcavernosa30907	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
Mcavernosa30909	1	86	0	0	0	41	3	0	0	1	6	0	0	0	0	0	9	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	2	0	0	0	0	0	0
Mcavernosa30910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	93	0
Mcavernosa30913	56	57	2	0	16	192	0	10	148	2	0	0	1	1	0	0	37	146	0	1	1	50	8	22	23	170	1	0	11	55	3	481	4	193	104	4	0	0	41	3	1	1	13	3	0	1	113	155	3
Mcavernosa30914	9	3	1	0	0	7	0	0	0	0	15	0	0	1	0	0	0	1	0	40	0	0	1	2	0	0	44	0	8	0	0	0	1	0	0	1	0	0	1	0	0	10	2	2	1	0	4	160	0
Mcavernosa30917	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Mcavernosa30918	7	5	4	71	1	11	12	7	0	17	4	2	72	2	13	1	9	0	3	1	14	19	6	28	9	1	0	1	8	0	0	0	0	0	10	5	1	0	1	16	0	2	2	6	4	2	5	0	5
Mcavernosa30919	7	0	0	74	1	0	2	1	67	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	6	6	2	0	708	0	0	1	0	254	0	0	341	0	0	7	0	0	3	0	0
Mcavernosa30923	9	1	0	1	0	1	2	3	0	8	8	3	6	15	3	0	0	0	1	0	37	1	0	2	11	0	0	1	5	0	0	0	0	0	1	1	0	164	0	2	126	1	8	1	2	26	1	0	1
Mcavernosa30924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30925	8	4	0	24	269	20	12	10	6	7	0	38	19	181	2	1	0	564	1	1	80	23	35	97	29	373	498	387	8	841	1075	418	1713	468	45	45	1	1668	0	9	1136	15	4	2	8	76	20	183	0
Mcavernosa30928	3	0	0	0	0	0	1	1	0	0	1	7	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	3	0	25	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
Mcavernosa30930	6	2	1	113	0	6	10	8	0	22	5	0	3	0	1	0	1	0	3	0	0	0	0	0	3	0	0	0	3	0	48	0	0	0	3	34	12	0	0	13	0	4	3	0	8	0	0	0	0
Mcavernosa30939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30943	9	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30945	4	1	0	1	0	3	4	6	0	3	3	2	6	2	5	0	1	0	2	0	1	2	0	4	1	0	0	0	11	0	0	0	0	0	3	2	0	0	1	1	0	1	6	3	1	1	2	0	0
Mcavernosa30948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30956	0	0	0	92	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30957	2	6	1	0	0	4	1	8	1	3	1	1	1	0	1	1	3	0	0	1	2	2	0	2	0	0	0	0	2	105	2	9	0	0	3	0	7	1	0	0	2	3	0	0	2	2	7	0	0
Mcavernosa30960	3	2	2	1	1	0	1	0	0	1	9	4	0	170	26	3	0	73	0	0	0	0	1	19	1	0	0	0	0	108	0	8	0	93	7	5	0	0	0	0	359	1	1	0	0	0	0	0	20
Mcavernosa30961	2	0	0	0	0	0	5	3	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	15	0	0	4	0	0	0	1	1	0	0
Mcavernosa30963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30964	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30965	116	105	83	334	17	328	105	145	15	295	50	87	708	72	246	26	128	3	134	6	94	211	71	241	227	113	19	27	309	50	2	373	8	8	414	153	43	8	96	48	13	163	116	47	79	105	360	6	23
Mcavernosa30966	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30967	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	1	0	0	0	2	0	0	1	0	1	0	0	0	0
Mcavernosa30968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30973	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30979	1	2	0	0	0	0	0	3	3	0	0	2	9	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	0	0
Mcavernosa30980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30981	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30983	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30985	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30986	10	5	3	0	0	6	2	17	56	21	1	1	47	1	6	0	0	1	9	0	0	46	0	30	5	0	106	221	17	12	0	144	0	0	15	19	232	0	0	33	0	14	10	0	5	0	13	0	0
Mcavernosa30988	5	50	1	1	0	2	9	5	0	18	10	0	0	0	0	0	6	0	3	0	0	0	1	5	14	0	1	1	1	1	2	0	0	0	1	0	0	0	0	1	0	1	7	1	3	0	5	0	1
Mcavernosa30991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa30993	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
Mcavernosa30994	2	1	1	0	0	1	1	2	0	2	1	0	1	13	1	0	1	1	1	0	1	1	1	2	1	0	0	0	1	1	1	1	0	0	9	1	0	0	0	1	2	2	0	3	1	1	2	1	0
Mcavernosa30995	15	76	2	0	0	0	0	4	0	8	0	0	7	0	0	116	0	0	3	0	0	9	0	17	0	0	0	0	7	40	0	344	0	0	35	1	0	0	1	0	0	0	0	7	10	0	5	0	0
Mcavernosa30997	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Mcavernosa30998	1	0	2	0	0	0	3	2	1	1	2	2	0	58	1	0	3	0	0	1	23	0	1	0	2	0	1	1	1	1	1	0	0	0	20	2	0	0	0	12	0	7	0	0	0	0	1	0	0
Mcavernosa30999	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa31000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa31001	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa31002	9	0	1	0	0	0	0	0	0	20	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	199	1	0	0	2	2	0	0	0	0	0	1	1	3	0	0	1	0	0
Mcavernosa31003	0	0	0	0	0	0	1	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	2	1	0	9	0	0	0	0	133	0	0	0	0	0	0	0	0	1	0	0	0
Mcavernosa31014	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Mcavernosa31015	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
Mcavernosa31018	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa31019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Mcavernosa31020	16	11	2	40	879	24	1	6	80	16	16	3	58	193	2	1	6	153	0	0	8	40	0	8	9	57	0	160	7	74	389	59	1	94	3	18	1	100	28	68	704	27	59	22	17	153	8	256	4
Mcavernosa31021	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	1	0	0	0	0	0	0
Mcavernosa31022	0	0	0	0	0	0	0	1	0	1	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Mcavernosa31023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa31026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
Mcavernosa31028	0	0	0	0	0	57	0	0	0	0	0	0	50	43	0	0	0	205	0	0	0	0	1	4	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa31030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa31031	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa31033	10	0	0	0	0	20	7	2	0	1	0	6	39	0	17	0	15	1	2	0	27	0	13	0	7	0	0	0	4	0	2	0	0	0	2	0	0	1	10	29	0	14	3	1	0	0	11	0	0
Mcavernosa31034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa31035	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa31037	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	2	0	0	43	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa31040	1	0	1	0	0	1	2	1	0	1	0	1	1	3	1	1	1	0	1	0	1	1	1	1	1	1	0	0	3	0	1	0	0	0	1	15	1	0	0	2	1	1	2	0	1	1	0	0	1
Mcavernosa31041	0	0	0	6	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	115	0
Mcavernosa31043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa31047	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa31059	1	5	0	2	1	1	0	1	1	2	1	0	2	22	2	0	1	3	2	0	0	1	0	1	8	0	0	0	1	2	2	9	0	0	3	12	0	0	1	2	6	7	2	1	1	1	2	0	0
Mcavernosa31063	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa31064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa31065	2	2	2	3	0	0	2	5	0	16	1	2	8	2	1	5	3	0	2	1	0	4	6	6	6	2	0	0	3	1	0	1	1	0	4	2	2	0	1	0	0	3	3	5	1	2	3	0	0
Mcavernosa31067	16	0	2	1	0	1	1	2	0	4	1	1	3	0	2	0	1	0	1	0	2	0	0	3	1	0	0	0	1	0	0	0	0	0	1	2	0	0	1	23	0	0	0	1	0	0	4	0	0
Mcavernosa31068	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2	1	0	0
Mcavernosa31070	1	0	0	1	5	1	0	0	0	0	0	0	1	35	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	141	1	1	0	258	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
Mcavernosa31071	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
Mcavernosa31075	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Mcavernosa31077	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	5	0	0	0	0	24	0	5	14	0	0	0	2	56	1	1	0	0	0	1	43	0	52	2	76	0	1	0	4	0	0	0	0
Mcavernosa31080	9	6	2	4	226	1	0	1	0	11	1	0	1	0	1	0	2	0	0	0	0	27	83	1	19	0	0	0	3	0	2	0	0	0	7	26	0	0	0	0	318	0	0	8	2	94	1	0	0
Mcavernosa31084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa31085	1	2	2	4	1	1	2	7	1	3	3	1	4	38	23	0	9	72	1	0	2	65	3	17	5	0	21	285	7	0	0	0	0	0	4	3	0	0	7	5	0	3	1	4	3	1	6	0	3
Mcavernosa31089	12	3	5	87	119	52	0	2	118	28	0	22	0	69	42	0	4	184	3	1	89	87	1	38	57	312	23	0	9	13	15	146	0	0	85	25	0	564	44	0	0	1	8	0	2	40	0	0	0
Mcavernosa31090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa31094	5	2	3	3	0	6	3	3	0	7	2	2	50	1	5	0	3	0	4	0	0	4	3	4	4	2	0	2	7	0	0	0	0	0	2	2	0	0	0	12	0	1	2	2	3	1	4	0	0
Mcavernosa31097	0	1	0	1	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa31100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa31101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Mcavernosa31106	1	0	2	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
Mcavernosa31111	0	2	2	0	1	0	0	0	1	1	0	0	0	6	0	0	8	0	0	0	0	0	2	6	0	110	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Mcavernosa31115	0	0	0	0	0	0	0	1	0	2	0	1	1	46	1	1	0	0	0	534	0	0	0	0	0	0	0	0	5	11	0	121	0	0	1	1	23	0	0	9	174	0	6	1	0	0	0	0	0
